content,target,category,score
티빙오리지널이나 티빙에서만 볼수있는 예능드라마 잘보고 있어요! 근데 가끔 화질구지상태로 픽스된 채로 영상이 계속 재생될때가있어서 좀 아쉬워요ㅠㅠ10초전으로 되돌리면 다시 고화질로 되돌아올때도 있는데 어쨌든 불편하니 이점은 개선되면 참 좋을듯,1,2,3.0
크롬캐스트 연결 잘됩니다. 다양한 한국 예능들을 볼 수 있어서 좋아요! 가격도 괜찮구요! 다만 컨텐츠들이 장르별로 좀 더 정리가 잘 되어있고 원하는 장르를 찾기가 좀 더 쉬우면 좋겠어요~!,0,0,0.0
재가 포캣몬 매니아 입니다만 업는영화 가잇네요 추가좀해주새요 이거 후파 광륜의초마신 창조의신 아르새우스,1,4,2.0
일단 폰으로 보는사람은 개불편...ㅠ 가입부터 인증 절차도 많고.. 암튼 일단 별 4개드렸구요.. 차츰 보고 수정할지 고민할께여,0,0,0.0
한국드라마 예전꺼 볼라고 했는데 종류가 다양하지는 않아서 별4개 드립니다 예전 한국 드라마좀 더욱더 이시청가능하게 해주시면 감사하겠습니다,1,4,1.0
"안드로이드TV에도 설치되면 별 다섯개 드릴께요. 지금은 안드로이드 폰에는 설치되는데, 안드로이드TV에는 설치 안됨.",1,1,1.0
윈도우스 10 용 앱 만들어주세요 그리고 웹사이트에서 볼때 팝업창으로 플레이시 위에 항상 고정 기능 넣어주세요,1,2,3.0
다 좋은데 '극장판 짱구는 못말려 습격! 외계인 덩덩이'는 왜 없죠? 아무리 찾아봐도 없어요....왜 이런지 알려주세요ㅠ,1,4,2.0
웨이브 pc에서보면 자꾸 네트워크가 끊긴다고 뜨네요. 웨이브말고는 다른 인터넷접속은 잘되는 상태인데 말이죠 ㅠㅠ,1,1,2.0
넷플릭스를 갤럭시 시리즈에서 덱스모드로 사용할때 전체화면과 가로모드를 지원하게 해주셨으면 합니다.,1,2,2.0
왓챠파티 진짜 좋은 기능인거 같아요 혼자 볼때도 좋지만 확실히 친구들이랑 채팅하면서 보니까 훨씬 재밌네요 그런데 자막이 한국어만 지원하는건 아쉬워요 한국어로 의역하면 뜻이 약간 달라지는 부분들이 있어서 자막 없이 보는 것도 선호하는데 발음을 듣기 어려운 대사들도 있으니..ㅠㅠ 그리고 자막 키고 보면 또 느낌이 다르거든요 한국영화도 자막 키고 보면 느낌이 다르잖아요 그런거 때문에 영어자막으로 보고 싶은데 아쉽네요 마지막으로 각 프로필 잠그는 기능 있으면 좋겠어요 디즈니 플러스 써보니까 그 기능이 제일 좋은 거 같더라고요 친구들이랑 4인 쓰고 있는데 손쉽게 남의 프로필에 들어갈 수 있어서 아무거나 함부로 못보겠어요 애들이 다 지켜보고 있을거 같은 기분이라..... 왓챠 정말 잘쓰고 있고 계속 이대로 발전해 주세요~,1,2,2.0
"데이터 사용할 때 가장 많이 뺏겨서 아쉽기는 하지만, 디즈니에서만 볼 수 있는 다양한 컨텐츠들이 많아서 구독하고 볼만 합니다",0,0,0.0
정말 좋은앱이지만 일본애니나 자막이있는만화를 팝업?화면으로볼때 자막이 안나와서 아쉽네요 이것만 해주시만 감사할거같아요,1,2,3.0
"최신영화, 최신 드라마 너무 많이 없네요 ㅠㅠ 보고 싶어도 볼께 없어요 ㅠㅠ 빨리 업로드 많이 해주시면 좋겠어요. TV 광고만 멋지게 만들시지 마시고 좀 볼거리 많이 올려주시길 바래요.",0,0,0.0
이전에는 티빙TVING이 타VOD앱 보다 메리트가 없었는데 다시 로그인해서 보니 스크린이나 디자인이 많이 개선되어 흥미롭네요.,0,0,0.0
실시간 라이브 방송 더불어 옛날 재미있었던 드라마 채널이 생기면서 유용하게 쓰고 있습니다 티빙같이 소리와 밝기 조절이 어느 어플에서 가능하지만 티빙톡이 있어 더 재미있기도 합니다,0,0,0.0
처음 나왔을 때부터 계속 사용을 했는데 몇개의 영화를 다운로드하려고 다운로드 버튼을 누르면 페이지를 불러오지 못했습니다라고 계속 나타납니다 빠른 시일 내로 오류수정 부탁드립니다,1,2,1.0
갤럭시 폴드4를 구매하고 넷플릭스가 플렉스 모드를 앱 자체에서 지원한다길래 실행시켜봤습니다. 그런데 플렉스 모드가 안되네요,1,1,2.0
월래 오늘 히로아카2가 올라와야 하는데 안올라와여 저만 이런가요?지웠다 깔아도 안되는데 이거 어떻게 해야하나오...,1,4,1.0
좋긴 좋다 하지만 안된다 결제가 1개월 오류가 난것같다 아 짜증나네 블리치 보고싶은데 아 짜증나네 주술회전 보고싶은데 아 짜증나네 진격의거인 4기 보고싶은데 아 짜증나네,0,0,0.0
유저별로 추천해주는게 다를지 모르겠지만 추천해주는 작품도 재밌고 좋아요. 대신에 상단의 카테고리를 좀 더 넓혀줬으면 좋겠어요 재밌는 다큐나 예능도 많으니까요~,1,2,2.0
다른 OTT 어플에 비해서 로딩속도가 좀 느린 것 같아요. 속도가 좀더 빠르게 개선되면 좋겠네요. 어플 인터페이스도 조금 혼란스러운것 같습니다. 다른부분은 대체로 괜찮은것 같습니다.,1,3,1.0
"다시보기 기능으로는 좋은거 같아요 근데 모니터 연결해서 크게 볼수있게 좀 해주세요 눈이 자꾸 침침해집니다 ㅜㅜ 그리고 와우회원 서비스기능이라 이것도 저는 감사하다 생각합니다 그래서 더 욕심을 부리자면 지나간 옛날 가족드라마가 보고싶네요 요즘은 범죄나 법정, 판타지, 웹툰드라마 천지라 다 그게그거네요 방송3사에서의 주말가족드라마가 매우 그립습니다^^",1,2,1.0
"다좋은데 없는 영화랑 드라마가 많아요 김비서가 왜그럴까, 진심이 닿다,엑시트, 별에서 온 그대 등등 추가해주셨으면 해요",1,4,2.0
안드로이드TV용 앱 개발이 시급합니다!! 티빙마저도 최근 안드TV용 앱이 나와서 대화면 TV로 즐기고 있습니다. 안드TV앱이 빨리 나와야 가입자유치에 도움이 많이 될것 같습니다,1,1,3.0
저작권 관련문제인 것 같은데 캡쳐하면 까맣게 캡쳐되잖아요 그것처럼 프리미엄버스 폰미러링하면 검은색화면에 자막만떠요,1,2,2.0
"핸드폰은 잘 되는데, 구글 넥서스원 패드 (HTC) 에서는 모든 영상이 an-bcp-omx 에러가 나오면서 플레이 안되네요. 해결방법을 알려주세요",1,1,5.0
너무 재미있긴한데 왜 제 계정으로 모르는 사람이 들어와서 보는지.. 아이디 비밀번호를 몇번이나 바꿔도 몇일 지나지않아 금방 또 다른사람이 들어와 보네요.. 마스터계정이 넷플릭스 실행할때 확인을 눌러주던가 여튼 무슨 기능이있어야지 매번 그러니 화가나네요..,1,2,2.0
진짜 다 좋은데 크롬캐스트 연속재생은 왜 안되는거임? 웨이브도 안되고 시리즈볼때 일일히 누르는거 정말 불편하고 귀찬음 왖챠.넷플.은 계속 틀어 노면 되는데 하물며 쿠팡플레이도 연속재생이 되는데 이걷땜시롱 항상 연속재생 되는걸 끈어야 하니 ㅜㅜ,1,2,3.0
"가끔 라디오채널 틀고 오디오모드로 될때 있구요, 종료가 될때가 있고 랜덤이네요, 그것 빼고는 괜찮아요.",1,2,2.0
정말많은 콘텐츠를보유하고있어용! 앞으로 더더 많은 콘텐츠들 특히 k드라마는 다양한 장르가 업데이트되면좋겠어용,0,0,0.0
혹시 스탠다드로 가입하게돼면 저포함 2명까지볼수있는건가요? 프리미엄은 저포함 4명까지구요? 그리구 여자친구랑 친구랑 같이이용할수있나요ㅡ한집에 안살아도요?,0,0,0.0
예전 영화들이 요즘 올라와서 너무 좋아요. 한가지 개선 하면 좋겠는데... 찜한 목록이 제한되어 있네요. 찜해놓고 나중에 보려하는데~~ 찜목록 제한을 풀어주세요.,1,2,1.0
제발 크롬캐스트 기능 다시 살려주세요ㅠㅠ 6개월 결제했는데 TV로 못본다니ㅠㅠ 원래됐잖아요 너무 끊겨서 업데이트중이라면 그렇다고 해주시든가요 너무 답답해요...넷플은 잘만되는데 아 그리고 재생속도 선택 기능도요,1,2,3.0
저는 전혀 수정이 안되었습니다만. 갤럭시 s10+입니다 // 영상 재생 중 다른 앱 사용 후 다시 wavve 앱으로 돌아오면 영상이 처음부터 재생되는 현상을 수정하였습니다.,0,0,0.0
"가격면에서는 말할 것도 없이 최고입니다 검색기능 향상, 카테고리 상세화, 나중에보기 혹은 찜하기 기능 같은 부분들 추가 및 개선되면 너무 좋을 것 같아요 개발자분들 파이팅",1,2,3.0
애용하고 있는 어플인데요 잘 재생되다가 일주일 전 쯤부터 화면이 멈춤+뿌옇게 변하는데 소리는 잘 들려요 그래서 뒤로 갔다가 다시 재생하면 화면이 잘 나오고 계속 반복이에요 어플자체도 제거 후 재설치해도 똑같고 업데이트도 최신버전 확인했습니다 계속 불편하게 사용중인데 어떻게 해야할까요 갤럭시탭 이용중이에요 빠른 답변 부탁드려요,1,2,4.0
"실망했습니다. 클라나드 출연진 보면 더빙 성우로 적혀있는데, 영상은 일본어판이더라고요..뭐죠?장난하시는 겁니까?왓챠가 이렇게 낚시를 즐기실 줄은...언어선택에서 한국어, 일본어 선택 가능하게 해주세요. 클라나드는 적용이 되지 않았더라고요..",1,2,2.0
"넷플릭스만큼 좋은게 없긴 한데 애니메이션 쪽에선 많이 부족쓰..;제발 애니 많이 넣어주세요. 애니때문에 가입했는데 왓챠로 갈아타고싶은 이 기분은 뭘까요. 문호 스트레이독 그거는 왜 또 3기밖에 없는 거며.. 실종된 1,2기는 어디에..?",1,4,2.0
전송기기에 스마트티비도 추가해주세요. 전송기기에 크롬캐스트는 뜨는데 스마트티비가 안떠요. 넷플릭스나 유튜브에서는 뜹니다.,1,1,2.0
"잘 사용중입니다!! 추가로 기능 부분에 대해 제안하고 싶은게 있는데, 보고 싶어요 한 작품에 카테고리를 설정할 수 있었으면 좋겠어요. 예능, 드라마, 영화로 나누는 거나 슬픈 작품, 가벼운 작품, 사랑 등으로 나눠두고 싶어요. 목록이 너무 길어서 고르는 데만 한참이에요ㅜㅜ",1,2,5.0
티빙 컨텐츠들잏너무 맘에들어 무료한달후 계속 사용중인 이용자입니다 주변에도 티빙 추천해서 몇명 영입했습니다😉 불편한점이라면 내가 봤던목록이 컨텐츠별로 묶여있지않고 그대로 리스트에 나열되어 보기가 불편하고 리스트에서 삭제하면 확인이 불가해요. 그리고 그냥 컨텐츠들을 봤을때 내가 봤던건지 어느회차까지 봤는지 바로확인이 안되서 그게 불편해요~ 이점만 개선해주세용!,1,2,4.0
왓챠플레이 사용자입니다. 다른 앱보다 왓챠플레이에 영화나 드라마가 많은건 좋습니다. 다만 영화나 드라마를 보는데 버퍼링이 너무심하게 걸립니다. 버퍼링이 심하게 걸리는것을 보완해주신다면 감사하겠습니다. 부탁드립니다 ㅠ.ㅠ 이상입니다.,1,3,1.0
다 좋긴한데 전생슬이 18+인 거는 조금 아닌거같습니다. 조금 야한부분이 있긴하지만 그정도는 아닌거 같아요.,0,0,0.0
정기결제이용하는데 잘보고있긴하지만 리뷰보고 공감하는게많네요 1.5배속빠르기~~ 워낙 즐겨봐서 볼게없어요 해외드라마좀 늘려주세요 찾아보면 다봤던것들이고 이름검색해서 찾으면 없더라구요 다른데선 있던데 그리고 일할때 켜놓는경우가많아서 한국것도 자막 있음 더좋겠어요,1,2,2.0
"잘 사용하고있어요. 컨텐츠 양은 점점 늘어날 것 같은데, 크롬캐스트가 지원되지 않습니다.. 그리고 갤럭시에서 쓸수있는 스마트뷰도 안되구요... 지원되도록 수정해주셨으면 감사하겠습니다",1,2,3.0
일단 오프닝 및 엔딩 스킵이 없습니다. 이거 정말 불편하네요. 그래서 4점. 그외 3사방송 많아서 좋아요,1,2,3.0
테블릿을 가로로 고정시켜놨는데 홈화면이 가로모드로는 실행이 안되나요? 지상파 방송은 계획이 없나요?,1,2,1.0
"전체적으로 만족하지만, 시청 중인 콘텐츠에서 원하지 않는 영상을 지울 수 있는 기능이 시급합니다..",1,2,2.0
여고추리반때문에 가입했어요 다 좋은데 결제방법을 늘려주시면 안될까요...? 그거 보려고 가입한건데 결제는 휴대폰이나 신용카드로밖에 안되고 나도 돈 있는데 미성년자라 휴대폰결제는 요금제로 막혀잇고 신용카드는 없어서 엄마한테 돈 안 쓰는 거라고 사정사정해서 겨우 받아냈어요... 무료 체험 끝나고도 이용하고 싶은데 결제방법이 그 두개 밖에 없어서 아마 불가능하지 싶습니다 제발 결제 수단 좀 늘려주세요ㅜ 카카오페이나 체크카드 결제 등등...,0,0,0.0
태블릿PC에서 최적화가 좀 더 필요했으면 합니다. 화면 가로모드 글자등등. 요런게 좀 더 개선 된다면 좋겠습니다.,1,2,2.0
너무 좋은데 스마트뷰는 연결이 안되나봐요ㅠㅠ 홈화면이나 회차정보까진 티비에서 보이는데 플레이를 누루면 소리는 나고 영상은 안나오네요 (넷플릭스는 연결이 됨)암튼 쿠팡 로켓와우멤버쉽으로 볼수있어서 넘나 좋아요~^^,1,2,3.0
웨이브 프리미엄 1년 쿠폰을 판매했으면 좋겠습니다. 만들어 주세요.... 인터넷에서 구매할 수 있도록 ㅎㅎ 1년짜리가 없다 ㅠ.ㅠ 조금 싸게 좀 팔아 주세요,0,0,0.0
노트북이랑 스마트폰으로 잘 쓰고 있었는데 어제부터 제가 새로 찜하고 싶은 영상물의 '내가 찜한 콘테츠에 추가'를 눌러도 영상물이 내가 찜한 콘텐츠에 추가가 되지 않습니다. 스마트폰이랑 노트북 둘 다 그렇습니다. 스마트폰은 LG G8 thinq 모델을 쓰고 있습니다.,1,2,3.0
"실시간 스트리밍과 재방송 즉석 시청등 현재 아주 잘 이용하고 있습니다. 단점으로는 영화 컨텐츠가 많지 않은 부분, 넷플릭스 처럼 컴퓨터로는 시청할 수 없는 부분, TV2~3개에서 WAVE앱 설치하고 로그인 했을 때 일부 기기에서는 과금하라고 나오는등 연동이 안되는 듯 하네요. 마지막으로 4K과금으로 이용하고 있는데, 4K컨텐츠가 많지 않은 점입니다.",1,2,4.0
왓챠 갓챠다. 이번에 포켓몬 극장판이랑 괴짜가족ㄷㄷ 나이먹고 철안든 저같은 어른이들을 위해 다음에 디지몬 어드벤처랑 갓슈벨 들고와주세요. 아 카우보이 비밥도,1,4,2.0
